relation_id,:START_ID,:END_ID,:TYPE,source_name,target_name,source_type,target_type,source_file,evidence,tier,confidence,notes
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00697,E0040,E0110,Produces,현대모비스,섀시모듈,Supplier,Product,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00698,E0040,E0111,Produces,현대모비스,콕핏모듈,Supplier,Product,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00699,E0040,E0088,Produces,현대모비스,에어백,Supplier,Product,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00700,E0040,E0109,Produces,현대모비스,섀시,Supplier,Product,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00701,E0135,E0237,Requires_Material,연료전지 시스템,탄탈럼,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00702,E0135,E0235,Requires_Material,연료전지 시스템,망간,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00703,E0135,E0305,Requires_Material,연료전지 시스템,주석,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00704,E0135,E0238,Requires_Material,연료전지 시스템,금,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00705,E0112,E0237,Requires_Material,프런트엔드모듈,탄탈럼,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00706,E0112,E0235,Requires_Material,프런트엔드모듈,망간,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00707,E0112,E0305,Requires_Material,프런트엔드모듈,주석,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00708,E0112,E0238,Requires_Material,프런트엔드모듈,금,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00709,E0131,E0237,Requires_Material,전동화 부품,탄탈럼,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00710,E0131,E0235,Requires_Material,전동화 부품,망간,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00711,E0131,E0305,Requires_Material,전동화 부품,주석,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00712,E0131,E0238,Requires_Material,전동화 부품,금,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00713,E0138,E0237,Requires_Material,자동차용품,탄탈럼,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00714,E0138,E0235,Requires_Material,자동차용품,망간,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00715,E0138,E0305,Requires_Material,자동차용품,주석,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00716,E0138,E0238,Requires_Material,자동차용품,금,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00717,E0105,E0237,Requires_Material,제동장치,탄탈럼,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00718,E0105,E0235,Requires_Material,제동장치,망간,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00719,E0105,E0305,Requires_Material,제동장치,주석,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00720,E0105,E0238,Requires_Material,제동장치,금,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00721,E0110,E0237,Requires_Material,섀시모듈,탄탈럼,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00722,E0110,E0235,Requires_Material,섀시모듈,망간,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00723,E0110,E0305,Requires_Material,섀시모듈,주석,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00724,E0110,E0238,Requires_Material,섀시모듈,금,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00725,E0111,E0237,Requires_Material,콕핏모듈,탄탈럼,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00726,E0111,E0235,Requires_Material,콕핏모듈,망간,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00727,E0111,E0305,Requires_Material,콕핏모듈,주석,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00728,E0111,E0238,Requires_Material,콕핏모듈,금,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00729,E0088,E0237,Requires_Material,에어백,탄탈럼,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00730,E0088,E0235,Requires_Material,에어백,망간,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00731,E0088,E0305,Requires_Material,에어백,주석,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00732,E0088,E0238,Requires_Material,에어백,금,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
- A/S 부품: 순정부품(현대자동차/기아), 자동차용품 / Tier 1",1,confirmed,
R00733,E0109,E0237,Requires_Material,섀시,탄탈럼,Product,Material,자동차공급망_편집,"현대모비스 / -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞)
- 조향/현가/제동 장치, 에어백
- 전동화 부품: 전력변환/구동/배터리/연료전지 시스템
